#instrument     mjdstart    exp    flt flux   unc    sig  flare
TNT/ULTRASPEC   59932.63417  29.85 r   -0.34  2.02  -0.17 
TNT/ULTRASPEC   59932.63451  29.85 r   -0.70  1.82  -0.38 
TNT/ULTRASPEC   59932.63486  29.85 r   -1.90  1.86  -1.02 
TNT/ULTRASPEC   59932.63521  29.85 r   -2.40  1.73  -1.39 
TNT/ULTRASPEC   59932.63555  29.85 r   -2.27  1.74  -1.30 
TNT/ULTRASPEC   59932.63590  29.85 r   -1.60  1.88  -0.85 
TNT/ULTRASPEC   59932.63624  29.85 r    1.75  2.12   0.83 
TNT/ULTRASPEC   59932.63659  29.85 r    4.67  2.15   2.17 
TNT/ULTRASPEC   59932.63693  29.85 r    2.68  2.04   1.31 
TNT/ULTRASPEC   59932.63728  29.85 r    2.82  2.16   1.31 
TNT/ULTRASPEC   59932.63763  29.85 r    2.10  2.06   1.02 
TNT/ULTRASPEC   59932.63797  29.85 r    1.74  2.08   0.84 
TNT/ULTRASPEC   59932.63832  29.85 r   -0.12  2.21  -0.05 
TNT/ULTRASPEC   59932.63866  29.85 r    1.40  2.16   0.65 
TNT/ULTRASPEC   59932.63901  29.85 r    3.46  1.92   1.80 
TNT/ULTRASPEC   59932.63935  29.85 r    1.15  2.01   0.57 
TNT/ULTRASPEC   59932.63970  29.85 r   -1.75  2.14  -0.82 
TNT/ULTRASPEC   59932.64005  29.85 r   -3.44  1.88  -1.83 
TNT/ULTRASPEC   59932.64039  29.85 r    0.80  1.96   0.41 
TNT/ULTRASPEC   59932.64074  29.85 r    3.30  2.16   1.53 
TNT/ULTRASPEC   59932.64108  29.85 r   -0.22  2.17  -0.10 
TNT/ULTRASPEC   59932.64143  29.85 r    1.13  2.27   0.50 
TNT/ULTRASPEC   59932.64177  29.85 r    1.42  2.08   0.68 
TNT/ULTRASPEC   59932.64212  29.85 r    0.17  1.85   0.09 
TNT/ULTRASPEC   59932.64247  29.85 r    0.40  2.06   0.19 
TNT/ULTRASPEC   59932.64281  29.85 r    2.59  1.67   1.55 
TNT/ULTRASPEC   59932.64316  29.85 r    1.73  2.29   0.76 
TNT/ULTRASPEC   59932.64350  29.85 r    0.41  2.08   0.19 
TNT/ULTRASPEC   59932.64385  29.85 r    3.92  1.88   2.09 
TNT/ULTRASPEC   59932.64419  29.85 r    1.63  1.90   0.86 
TNT/ULTRASPEC   59932.64454  29.85 r    4.25  2.16   1.97 
TNT/ULTRASPEC   59932.64489  29.85 r    0.67  2.17   0.31 
TNT/ULTRASPEC   59932.64523  29.85 r   -1.97  1.96  -1.01 
TNT/ULTRASPEC   59932.64558  29.85 r   -0.45  1.92  -0.23 
TNT/ULTRASPEC   59932.64592  29.85 r    1.08  1.73   0.62 
TNT/ULTRASPEC   59932.64627  29.85 r   -1.45  1.73  -0.84 
TNT/ULTRASPEC   59932.64661  29.85 r   -1.25  1.95  -0.64 
TNT/ULTRASPEC   59932.64696  29.85 r    0.51  1.52   0.34 
TNT/ULTRASPEC   59932.64730  29.85 r   -0.07  1.97  -0.03 
TNT/ULTRASPEC   59932.64765  29.85 r    0.81  1.94   0.42 
TNT/ULTRASPEC   59932.64800  29.85 r   -0.41  1.87  -0.22 
TNT/ULTRASPEC   59932.64834  29.85 r    1.17  1.94   0.60 
TNT/ULTRASPEC   59932.64869  29.85 r    0.30  1.85   0.16 
TNT/ULTRASPEC   59932.64903  29.85 r    0.63  2.16   0.29 
TNT/ULTRASPEC   59932.64938  29.85 r   -2.52  1.90  -1.33 
