Start Date,dt_rest,t_exp,Filter,fnu,e_fnu,Instrument,Flare?
(UT),(days),(sec.),,(uJy),(uJy),,
2022-12-20 01:41:41,103.59745,20,u,3.44,2.17,GTC/ULTRACAM,  
2022-12-20 01:41:41,103.59745,20,g,-0.86,0.89,GTC/ULTRACAM,  
2022-12-20 01:41:41,103.59745,20,r,-0.81,1.22,GTC/ULTRACAM,  
2022-12-20 01:42:01,103.59768,20,g,-0.85,0.81,GTC/ULTRACAM,  
2022-12-20 01:42:01,103.59768,20,r,-1.03,1.24,GTC/ULTRACAM,  
2022-12-20 01:42:01,103.59768,20,u,1.44,2.23,GTC/ULTRACAM,  
2022-12-20 01:42:21,103.59791,20,u,4.53,2.11,GTC/ULTRACAM,  
2022-12-20 01:42:21,103.59791,20,g,1.18,0.87,GTC/ULTRACAM,  
2022-12-20 01:42:21,103.59791,20,r,-0.17,1.13,GTC/ULTRACAM,  
2022-12-20 01:42:41,103.59814,20,u,2.76,2.11,GTC/ULTRACAM,  
2022-12-20 01:42:41,103.59814,20,g,-1.46,0.88,GTC/ULTRACAM,  
2022-12-20 01:42:41,103.59814,20,r,-1.08,1.23,GTC/ULTRACAM,  
2022-12-20 01:43:01,103.59837,20,u,-4.55,2.00,GTC/ULTRACAM,  
2022-12-20 01:43:01,103.59837,20,g,0.03,0.89,GTC/ULTRACAM,  
2022-12-20 01:43:01,103.59837,20,r,-0.48,1.28,GTC/ULTRACAM,  
2022-12-20 01:43:20,103.59860,20,r,-0.56,1.17,GTC/ULTRACAM,  
2022-12-20 01:43:20,103.59860,20,u,2.23,2.17,GTC/ULTRACAM,  
2022-12-20 01:43:20,103.59860,20,g,-0.25,0.83,GTC/ULTRACAM,  
2022-12-20 01:43:41,103.59884,20,g,0.43,0.82,GTC/ULTRACAM,  
2022-12-20 01:43:41,103.59884,20,r,-1.36,1.11,GTC/ULTRACAM,  
2022-12-20 01:43:41,103.59884,20,u,-0.29,2.09,GTC/ULTRACAM,  
2022-12-20 01:44:01,103.59907,20,u,0.98,1.95,GTC/ULTRACAM,  
2022-12-20 01:44:01,103.59907,20,g,-0.45,0.86,GTC/ULTRACAM,  
2022-12-20 01:44:01,103.59907,20,r,-0.22,1.21,GTC/ULTRACAM,  
2022-12-20 01:44:21,103.59930,20,u,-1.81,2.06,GTC/ULTRACAM,  
2022-12-20 01:44:21,103.59930,20,g,0.20,0.86,GTC/ULTRACAM,  
2022-12-20 01:44:21,103.59930,20,r,0.92,1.13,GTC/ULTRACAM,  
2022-12-20 01:44:41,103.59953,20,u,0.21,1.95,GTC/ULTRACAM,  
2022-12-20 01:44:41,103.59953,20,g,-0.61,0.79,GTC/ULTRACAM,  
2022-12-20 01:44:41,103.59953,20,r,0.99,1.19,GTC/ULTRACAM,  
2022-12-20 01:45:01,103.59976,20,r,0.76,1.23,GTC/ULTRACAM,  
2022-12-20 01:45:01,103.59976,20,u,3.48,1.98,GTC/ULTRACAM,  
2022-12-20 01:45:01,103.59976,20,g,-0.51,0.80,GTC/ULTRACAM,  
2022-12-20 01:45:21,103.59999,20,r,0.29,1.19,GTC/ULTRACAM,  
2022-12-20 01:45:21,103.59999,20,g,0.12,0.86,GTC/ULTRACAM,  
2022-12-20 01:45:21,103.59999,20,u,3.91,2.06,GTC/ULTRACAM,  
2022-12-20 01:45:40,103.60022,20,u,-1.18,1.84,GTC/ULTRACAM,  
2022-12-20 01:45:40,103.60022,20,g,0.60,0.90,GTC/ULTRACAM,  
2022-12-20 01:45:40,103.60022,20,r,-1.48,1.05,GTC/ULTRACAM,  
2022-12-20 01:46:01,103.60046,20,u,1.31,1.82,GTC/ULTRACAM,  
2022-12-20 01:46:01,103.60046,20,g,-0.92,0.89,GTC/ULTRACAM,  
2022-12-20 01:46:01,103.60046,20,r,-3.01,1.23,GTC/ULTRACAM,  
2022-12-20 01:46:21,103.60069,20,r,1.08,1.15,GTC/ULTRACAM,  
2022-12-20 01:46:21,103.60069,20,u,0.17,2.16,GTC/ULTRACAM,  
2022-12-20 01:46:21,103.60069,20,g,0.76,0.86,GTC/ULTRACAM,  
2022-12-20 01:46:41,103.60092,20,g,-1.82,0.81,GTC/ULTRACAM,  
2022-12-20 01:46:41,103.60092,20,r,0.53,1.25,GTC/ULTRACAM,  
2022-12-20 01:46:41,103.60092,20,u,-0.18,1.98,GTC/ULTRACAM,  
2022-12-20 01:47:01,103.60115,20,r,1.32,1.17,GTC/ULTRACAM,  
2022-12-20 01:47:01,103.60115,20,g,0.56,0.84,GTC/ULTRACAM,  
2022-12-20 01:47:01,103.60115,20,u,0.26,1.90,GTC/ULTRACAM,  
2022-12-20 01:47:21,103.60138,20,u,-1.38,2.03,GTC/ULTRACAM,  
2022-12-20 01:47:21,103.60138,20,g,-0.68,0.82,GTC/ULTRACAM,  
2022-12-20 01:47:21,103.60138,20,r,-1.08,1.26,GTC/ULTRACAM,  
2022-12-20 01:47:40,103.60161,20,u,-1.57,1.93,GTC/ULTRACAM,  
2022-12-20 01:47:40,103.60161,20,g,-1.13,0.84,GTC/ULTRACAM,  
2022-12-20 01:47:40,103.60161,20,r,0.26,1.15,GTC/ULTRACAM,  
2022-12-20 01:48:01,103.60185,20,u,-0.90,1.78,GTC/ULTRACAM,  
2022-12-20 01:48:01,103.60185,20,g,0.70,0.88,GTC/ULTRACAM,  
2022-12-20 01:48:01,103.60185,20,r,-1.69,1.20,GTC/ULTRACAM,  
2022-12-20 01:48:21,103.60208,20,g,0.25,0.88,GTC/ULTRACAM,  
2022-12-20 01:48:21,103.60208,20,r,0.29,1.24,GTC/ULTRACAM,  
2022-12-20 01:48:21,103.60208,20,u,1.12,2.02,GTC/ULTRACAM,  
2022-12-20 01:48:41,103.60231,20,u,0.30,1.97,GTC/ULTRACAM,  
2022-12-20 01:48:41,103.60231,20,g,0.03,0.95,GTC/ULTRACAM,  
2022-12-20 01:48:41,103.60231,20,r,0.01,1.23,GTC/ULTRACAM,  
2022-12-20 01:49:01,103.60254,20,u,-1.36,2.03,GTC/ULTRACAM,  
2022-12-20 01:49:01,103.60254,20,g,0.58,0.94,GTC/ULTRACAM,  
2022-12-20 01:49:01,103.60254,20,r,3.25,1.26,GTC/ULTRACAM,  
2022-12-20 01:49:21,103.60277,20,u,4.64,2.25,GTC/ULTRACAM,  
2022-12-20 01:49:21,103.60277,20,g,-0.06,0.95,GTC/ULTRACAM,  
2022-12-20 01:49:21,103.60277,20,r,0.69,1.28,GTC/ULTRACAM,  
2022-12-20 01:49:41,103.60300,20,u,-1.74,2.12,GTC/ULTRACAM,  
2022-12-20 01:49:41,103.60300,20,g,-0.73,0.83,GTC/ULTRACAM,  
2022-12-20 01:49:41,103.60300,20,r,2.80,1.21,GTC/ULTRACAM,  
2022-12-20 01:50:01,103.60324,20,r,-0.69,1.23,GTC/ULTRACAM,  
2022-12-20 01:50:01,103.60324,20,g,-0.55,0.94,GTC/ULTRACAM,  
2022-12-20 01:50:01,103.60324,20,u,0.04,2.07,GTC/ULTRACAM,  
2022-12-20 01:50:21,103.60347,20,u,2.25,2.09,GTC/ULTRACAM,  
2022-12-20 01:50:21,103.60347,20,g,0.39,0.86,GTC/ULTRACAM,  
2022-12-20 01:50:21,103.60347,20,r,-1.91,1.25,GTC/ULTRACAM,  
2022-12-20 01:50:41,103.60370,20,u,-2.88,2.15,GTC/ULTRACAM,  
2022-12-20 01:50:41,103.60370,20,g,0.37,0.86,GTC/ULTRACAM,  
2022-12-20 01:50:41,103.60370,20,r,-0.79,1.26,GTC/ULTRACAM,  
2022-12-20 01:51:01,103.60393,20,r,-0.60,1.26,GTC/ULTRACAM,  
2022-12-20 01:51:01,103.60393,20,u,2.14,2.29,GTC/ULTRACAM,  
2022-12-20 01:51:01,103.60393,20,g,0.89,0.96,GTC/ULTRACAM,  
2022-12-20 01:51:21,103.60416,20,r,-0.39,1.34,GTC/ULTRACAM,  
2022-12-20 01:51:21,103.60416,20,g,0.25,1.01,GTC/ULTRACAM,  
2022-12-20 01:51:21,103.60416,20,u,4.46,2.35,GTC/ULTRACAM,  
2022-12-20 01:51:41,103.60439,20,u,0.71,2.29,GTC/ULTRACAM,  
2022-12-20 01:51:41,103.60439,20,g,1.18,0.90,GTC/ULTRACAM,  
2022-12-20 01:51:41,103.60439,20,r,0.13,1.25,GTC/ULTRACAM,  
2022-12-20 01:52:01,103.60462,20,r,0.49,1.27,GTC/ULTRACAM,  
2022-12-20 01:52:01,103.60462,20,u,1.35,2.50,GTC/ULTRACAM,  
2022-12-20 01:52:01,103.60462,20,g,2.20,0.99,GTC/ULTRACAM,  
2022-12-20 01:52:21,103.60486,20,g,0.17,1.04,GTC/ULTRACAM,  
2022-12-20 01:52:21,103.60486,20,r,1.69,1.29,GTC/ULTRACAM,  
2022-12-20 01:52:21,103.60486,20,u,-1.81,2.62,GTC/ULTRACAM,  
2022-12-20 01:52:41,103.60509,20,g,4.27,1.08,GTC/ULTRACAM,  
2022-12-20 01:52:41,103.60509,20,r,0.95,1.42,GTC/ULTRACAM,  
2022-12-20 01:52:41,103.60509,20,u,-3.43,2.93,GTC/ULTRACAM,  
2022-12-20 01:53:01,103.60532,20,g,-0.88,0.98,GTC/ULTRACAM,  
2022-12-20 01:53:01,103.60532,20,r,0.34,1.31,GTC/ULTRACAM,  
2022-12-20 01:53:01,103.60532,20,u,0.51,2.55,GTC/ULTRACAM,  
2022-12-20 01:53:21,103.60555,20,r,1.99,1.45,GTC/ULTRACAM,  
2022-12-20 01:53:21,103.60555,20,u,-0.88,2.81,GTC/ULTRACAM,  
2022-12-20 01:53:21,103.60555,20,g,-0.47,1.09,GTC/ULTRACAM,  
2022-12-20 01:53:41,103.60578,20,u,-1.17,2.41,GTC/ULTRACAM,  
2022-12-20 01:53:41,103.60578,20,g,-1.08,1.05,GTC/ULTRACAM,  
2022-12-20 01:53:41,103.60578,20,r,0.01,1.37,GTC/ULTRACAM,  
2022-12-20 01:54:01,103.60601,20,u,-1.39,2.86,GTC/ULTRACAM,  
2022-12-20 01:54:01,103.60601,20,g,0.72,0.97,GTC/ULTRACAM,  
2022-12-20 01:54:01,103.60601,20,r,-1.60,1.38,GTC/ULTRACAM,  
2022-12-20 01:54:21,103.60625,20,u,2.42,3.09,GTC/ULTRACAM,  
2022-12-20 01:54:21,103.60625,20,g,1.25,1.19,GTC/ULTRACAM,  
2022-12-20 01:54:21,103.60625,20,r,1.75,1.42,GTC/ULTRACAM,  
2022-12-20 01:54:41,103.60648,20,g,-1.05,1.28,GTC/ULTRACAM,  
2022-12-20 01:54:41,103.60648,20,r,0.05,1.57,GTC/ULTRACAM,  
2022-12-20 01:54:41,103.60648,20,u,4.50,2.93,GTC/ULTRACAM,  
2022-12-20 01:55:01,103.60671,20,u,-0.48,3.34,GTC/ULTRACAM,  
2022-12-20 01:55:01,103.60671,20,g,0.56,1.20,GTC/ULTRACAM,  
2022-12-20 01:55:01,103.60671,20,r,2.67,1.72,GTC/ULTRACAM,  
2022-12-20 01:55:21,103.60694,20,u,-5.42,3.31,GTC/ULTRACAM,  
2022-12-20 01:55:21,103.60694,20,g,0.01,1.30,GTC/ULTRACAM,  
2022-12-20 01:55:21,103.60694,20,r,0.66,1.60,GTC/ULTRACAM,  
2022-12-20 01:55:41,103.60717,20,u,-0.52,2.76,GTC/ULTRACAM,  
2022-12-20 01:55:41,103.60717,20,g,0.76,1.12,GTC/ULTRACAM,  
2022-12-20 01:55:41,103.60717,20,r,1.14,1.52,GTC/ULTRACAM,  
2022-12-20 01:56:01,103.60740,20,r,1.89,1.46,GTC/ULTRACAM,  
2022-12-20 01:56:01,103.60740,20,u,2.18,2.63,GTC/ULTRACAM,  
2022-12-20 01:56:01,103.60740,20,g,0.12,1.03,GTC/ULTRACAM,  
2022-12-20 01:56:21,103.60764,20,g,0.77,1.23,GTC/ULTRACAM,  
2022-12-20 01:56:21,103.60764,20,r,0.97,1.54,GTC/ULTRACAM,  
2022-12-20 01:56:21,103.60764,20,u,1.62,2.83,GTC/ULTRACAM,  
2022-12-20 01:56:41,103.60787,20,u,7.40,3.47,GTC/ULTRACAM,  
2022-12-20 01:56:41,103.60787,20,g,3.29,1.25,GTC/ULTRACAM,  
2022-12-20 01:56:41,103.60787,20,r,1.34,1.65,GTC/ULTRACAM,  
2022-12-20 01:57:01,103.60810,20,u,4.06,2.66,GTC/ULTRACAM,  
2022-12-20 01:57:01,103.60810,20,g,2.37,1.14,GTC/ULTRACAM,  
2022-12-20 01:57:01,103.60810,20,r,2.92,1.49,GTC/ULTRACAM,  
2022-12-20 01:57:21,103.60833,20,u,0.97,3.22,GTC/ULTRACAM,  
2022-12-20 01:57:21,103.60833,20,g,2.73,1.26,GTC/ULTRACAM,  
2022-12-20 01:57:21,103.60833,20,r,5.45,1.58,GTC/ULTRACAM,  
2022-12-20 01:57:41,103.60856,20,r,8.33,1.77,GTC/ULTRACAM,  
2022-12-20 01:57:41,103.60856,20,u,-2.27,3.33,GTC/ULTRACAM,  
2022-12-20 01:57:41,103.60856,20,g,1.85,1.45,GTC/ULTRACAM,  
2022-12-20 01:58:01,103.60879,20,r,3.30,1.45,GTC/ULTRACAM,  
2022-12-20 01:58:01,103.60879,20,g,0.81,1.16,GTC/ULTRACAM,  
2022-12-20 01:58:01,103.60879,20,u,2.17,3.12,GTC/ULTRACAM,  
2022-12-20 01:58:22,103.60903,20,u,1.75,2.86,GTC/ULTRACAM,  
2022-12-20 01:58:22,103.60903,20,g,2.28,1.19,GTC/ULTRACAM,  
2022-12-20 01:58:22,103.60903,20,r,7.67,1.60,GTC/ULTRACAM,  
2022-12-20 01:58:41,103.60926,20,u,3.03,2.88,GTC/ULTRACAM,  
2022-12-20 01:58:41,103.60926,20,g,3.66,1.26,GTC/ULTRACAM,  
2022-12-20 01:58:41,103.60926,20,r,5.78,1.60,GTC/ULTRACAM,  
2022-12-20 01:59:01,103.60949,20,r,5.04,1.58,GTC/ULTRACAM,  
2022-12-20 01:59:01,103.60949,20,u,1.48,2.87,GTC/ULTRACAM,  
2022-12-20 01:59:01,103.60949,20,g,2.77,1.25,GTC/ULTRACAM,  
2022-12-20 01:59:21,103.60972,20,g,5.15,1.25,GTC/ULTRACAM,  
2022-12-20 01:59:21,103.60972,20,r,-0.25,1.50,GTC/ULTRACAM,  
2022-12-20 01:59:21,103.60972,20,u,5.66,2.94,GTC/ULTRACAM,  
2022-12-20 01:59:41,103.60995,20,r,3.08,1.46,GTC/ULTRACAM,  
2022-12-20 01:59:41,103.60995,20,u,2.68,2.66,GTC/ULTRACAM,  
2022-12-20 01:59:41,103.60995,20,g,3.82,1.08,GTC/ULTRACAM,  
2022-12-20 02:00:01,103.61018,20,u,1.72,3.24,GTC/ULTRACAM,  
2022-12-20 02:00:01,103.61018,20,g,2.63,1.39,GTC/ULTRACAM,  
2022-12-20 02:00:01,103.61018,20,r,2.61,1.71,GTC/ULTRACAM,  
2022-12-20 02:00:21,103.61041,20,u,2.66,2.56,GTC/ULTRACAM,  
2022-12-20 02:00:21,103.61041,20,g,4.97,1.06,GTC/ULTRACAM,  
2022-12-20 02:00:21,103.61041,20,r,3.67,1.38,GTC/ULTRACAM,  
2022-12-20 02:00:42,103.61065,20,u,0.02,3.49,GTC/ULTRACAM,  
2022-12-20 02:00:42,103.61065,20,g,3.20,1.38,GTC/ULTRACAM,  
2022-12-20 02:00:42,103.61065,20,r,3.04,1.76,GTC/ULTRACAM,  
2022-12-20 02:01:01,103.61088,20,u,2.79,3.93,GTC/ULTRACAM,  
2022-12-20 02:01:01,103.61088,20,g,1.07,1.52,GTC/ULTRACAM,  
2022-12-20 02:01:01,103.61088,20,r,5.19,2.14,GTC/ULTRACAM,  
2022-12-20 02:01:21,103.61111,20,g,3.17,1.35,GTC/ULTRACAM,  
2022-12-20 02:01:21,103.61111,20,r,1.52,1.77,GTC/ULTRACAM,  
2022-12-20 02:01:21,103.61111,20,u,6.36,3.64,GTC/ULTRACAM,  
2022-12-20 02:01:41,103.61134,20,u,4.97,3.98,GTC/ULTRACAM,  
2022-12-20 02:01:41,103.61134,20,g,3.56,1.53,GTC/ULTRACAM,  
2022-12-20 02:01:41,103.61134,20,r,2.59,1.83,GTC/ULTRACAM,  
2022-12-20 02:02:01,103.61157,20,u,1.78,3.05,GTC/ULTRACAM,  
2022-12-20 02:02:01,103.61157,20,g,1.90,1.26,GTC/ULTRACAM,  
2022-12-20 02:02:01,103.61157,20,r,1.25,1.65,GTC/ULTRACAM,  
2022-12-20 02:02:21,103.61180,20,u,-0.80,3.49,GTC/ULTRACAM,  
2022-12-20 02:02:21,103.61180,20,g,2.29,1.53,GTC/ULTRACAM,  
2022-12-20 02:02:21,103.61180,20,r,0.29,1.92,GTC/ULTRACAM,  
2022-12-20 02:02:42,103.61204,20,u,0.10,3.03,GTC/ULTRACAM,  
2022-12-20 02:02:42,103.61204,20,g,2.90,1.24,GTC/ULTRACAM,  
2022-12-20 02:02:42,103.61204,20,r,6.82,1.59,GTC/ULTRACAM,  
2022-12-20 02:03:02,103.61227,20,r,0.14,1.67,GTC/ULTRACAM,  
2022-12-20 02:03:02,103.61227,20,u,2.69,3.42,GTC/ULTRACAM,  
2022-12-20 02:03:02,103.61227,20,g,0.75,1.23,GTC/ULTRACAM,  
2022-12-20 02:03:21,103.61250,20,u,5.33,3.70,GTC/ULTRACAM,  
2022-12-20 02:03:21,103.61250,20,g,3.56,1.30,GTC/ULTRACAM,  
2022-12-20 02:03:21,103.61250,20,r,0.45,1.70,GTC/ULTRACAM,  
2022-12-20 02:03:41,103.61273,20,u,1.25,3.07,GTC/ULTRACAM,  
2022-12-20 02:03:41,103.61273,20,g,1.30,1.24,GTC/ULTRACAM,  
2022-12-20 02:03:41,103.61273,20,r,0.69,1.47,GTC/ULTRACAM,  
2022-12-20 02:04:01,103.61296,20,u,2.03,2.93,GTC/ULTRACAM,  
2022-12-20 02:04:01,103.61296,20,g,0.98,1.20,GTC/ULTRACAM,  
2022-12-20 02:04:01,103.61296,20,r,0.02,1.49,GTC/ULTRACAM,  
2022-12-20 02:04:21,103.61319,20,u,4.61,3.45,GTC/ULTRACAM,  
2022-12-20 02:04:21,103.61319,20,g,-0.06,1.28,GTC/ULTRACAM,  
2022-12-20 02:04:21,103.61319,20,r,1.45,1.79,GTC/ULTRACAM,  
2022-12-20 02:04:42,103.61343,20,r,3.17,1.92,GTC/ULTRACAM,  
2022-12-20 02:04:42,103.61343,20,u,-0.19,3.46,GTC/ULTRACAM,  
2022-12-20 02:04:42,103.61343,20,g,-0.19,1.55,GTC/ULTRACAM,  
2022-12-20 02:05:02,103.61366,20,u,5.23,4.37,GTC/ULTRACAM,  
2022-12-20 02:05:02,103.61366,20,g,0.48,1.70,GTC/ULTRACAM,  
2022-12-20 02:05:02,103.61366,20,r,1.32,2.11,GTC/ULTRACAM,  
2022-12-20 02:05:21,103.61389,20,u,2.98,3.50,GTC/ULTRACAM,  
2022-12-20 02:05:21,103.61389,20,g,1.97,1.33,GTC/ULTRACAM,  
2022-12-20 02:05:21,103.61389,20,r,3.24,1.79,GTC/ULTRACAM,  
2022-12-20 02:05:41,103.61412,20,u,5.51,3.43,GTC/ULTRACAM,  
2022-12-20 02:05:41,103.61412,20,g,0.92,1.36,GTC/ULTRACAM,  
2022-12-20 02:05:41,103.61412,20,r,2.51,1.60,GTC/ULTRACAM,  
2022-12-20 02:06:01,103.61435,20,r,-1.94,1.54,GTC/ULTRACAM,  
2022-12-20 02:06:01,103.61435,20,u,2.60,3.11,GTC/ULTRACAM,  
2022-12-20 02:06:01,103.61435,20,g,1.92,1.17,GTC/ULTRACAM,  
2022-12-20 02:06:21,103.61458,20,g,1.69,1.10,GTC/ULTRACAM,  
2022-12-20 02:06:21,103.61458,20,u,-0.37,2.84,GTC/ULTRACAM,  
2022-12-20 02:06:21,103.61458,20,r,-0.67,1.49,GTC/ULTRACAM,  
2022-12-20 02:06:41,103.61481,20,u,3.31,3.78,GTC/ULTRACAM,  
2022-12-20 02:06:41,103.61481,20,g,-0.80,1.46,GTC/ULTRACAM,  
2022-12-20 02:06:41,103.61481,20,r,1.93,1.78,GTC/ULTRACAM,  
2022-12-20 02:07:02,103.61505,20,u,-1.27,3.59,GTC/ULTRACAM,  
2022-12-20 02:07:02,103.61505,20,g,-1.30,1.38,GTC/ULTRACAM,  
2022-12-20 02:07:02,103.61505,20,r,1.22,1.81,GTC/ULTRACAM,  
2022-12-20 02:07:22,103.61528,20,u,1.17,3.51,GTC/ULTRACAM,  
2022-12-20 02:07:22,103.61528,20,g,1.85,1.27,GTC/ULTRACAM,  
2022-12-20 02:07:22,103.61528,20,r,-0.26,1.76,GTC/ULTRACAM,  
2022-12-20 02:07:41,103.61551,20,r,2.03,1.59,GTC/ULTRACAM,  
2022-12-20 02:07:41,103.61551,20,u,1.30,3.22,GTC/ULTRACAM,  
2022-12-20 02:07:41,103.61551,20,g,-0.10,1.24,GTC/ULTRACAM,  
2022-12-20 02:08:01,103.61574,20,g,1.56,1.25,GTC/ULTRACAM,  
2022-12-20 02:08:01,103.61574,20,r,1.82,1.58,GTC/ULTRACAM,  
2022-12-20 02:08:01,103.61574,20,u,3.44,2.88,GTC/ULTRACAM,  
2022-12-20 02:08:21,103.61597,20,u,5.09,2.71,GTC/ULTRACAM,  
2022-12-20 02:08:21,103.61597,20,g,1.42,1.25,GTC/ULTRACAM,  
2022-12-20 02:08:21,103.61597,20,r,2.37,1.55,GTC/ULTRACAM,  
2022-12-20 02:08:41,103.61620,20,u,-1.32,3.20,GTC/ULTRACAM,  
2022-12-20 02:08:41,103.61620,20,g,1.73,1.16,GTC/ULTRACAM,  
2022-12-20 02:08:41,103.61620,20,r,1.57,1.62,GTC/ULTRACAM,  
2022-12-20 02:09:02,103.61644,20,u,1.77,3.72,GTC/ULTRACAM,  
2022-12-20 02:09:02,103.61644,20,g,1.02,1.32,GTC/ULTRACAM,  
2022-12-20 02:09:02,103.61644,20,r,2.03,1.74,GTC/ULTRACAM,  
2022-12-20 02:09:22,103.61667,20,r,3.70,1.70,GTC/ULTRACAM,  
2022-12-20 02:09:22,103.61667,20,g,1.58,1.47,GTC/ULTRACAM,  
2022-12-20 02:09:22,103.61667,20,u,6.13,3.82,GTC/ULTRACAM,  
2022-12-20 02:09:42,103.61690,20,r,1.02,1.79,GTC/ULTRACAM,  
2022-12-20 02:09:42,103.61690,20,u,-2.75,3.60,GTC/ULTRACAM,  
2022-12-20 02:09:42,103.61690,20,g,0.41,1.40,GTC/ULTRACAM,  
2022-12-20 02:10:01,103.61713,20,u,5.74,3.07,GTC/ULTRACAM,  
2022-12-20 02:10:01,103.61713,20,g,1.30,1.11,GTC/ULTRACAM,  
2022-12-20 02:10:01,103.61713,20,r,0.44,1.60,GTC/ULTRACAM,  
2022-12-20 02:10:21,103.61736,20,u,-0.87,3.40,GTC/ULTRACAM,  
2022-12-20 02:10:21,103.61736,20,g,0.95,1.29,GTC/ULTRACAM,  
2022-12-20 02:10:21,103.61736,20,r,0.56,1.68,GTC/ULTRACAM,  
2022-12-20 02:10:41,103.61759,20,u,3.28,3.90,GTC/ULTRACAM,  
2022-12-20 02:10:41,103.61759,20,g,0.23,1.47,GTC/ULTRACAM,  
2022-12-20 02:10:41,103.61759,20,r,1.73,1.92,GTC/ULTRACAM,  
2022-12-20 02:11:02,103.61783,20,r,-1.04,1.68,GTC/ULTRACAM,  
2022-12-20 02:11:02,103.61783,20,g,0.16,1.15,GTC/ULTRACAM,  
2022-12-20 02:11:02,103.61783,20,u,-1.73,2.91,GTC/ULTRACAM,  
2022-12-20 02:11:22,103.61806,20,u,0.69,3.00,GTC/ULTRACAM,  
2022-12-20 02:11:22,103.61806,20,g,0.26,1.17,GTC/ULTRACAM,  
2022-12-20 02:11:22,103.61806,20,r,-1.07,1.66,GTC/ULTRACAM,  
2022-12-20 02:11:42,103.61829,20,u,5.15,3.19,GTC/ULTRACAM,  
2022-12-20 02:11:42,103.61829,20,g,1.19,1.22,GTC/ULTRACAM,  
2022-12-20 02:11:42,103.61829,20,r,1.78,1.76,GTC/ULTRACAM,  
2022-12-20 02:12:02,103.61852,20,u,-0.44,2.98,GTC/ULTRACAM,  
2022-12-20 02:12:02,103.61852,20,g,0.91,1.08,GTC/ULTRACAM,  
2022-12-20 02:12:02,103.61852,20,r,1.93,1.35,GTC/ULTRACAM,  
2022-12-20 02:12:21,103.61875,20,r,-0.26,1.56,GTC/ULTRACAM,  
2022-12-20 02:12:21,103.61875,20,g,1.60,1.12,GTC/ULTRACAM,  
2022-12-20 02:12:21,103.61875,20,u,2.89,2.97,GTC/ULTRACAM,  
2022-12-20 02:12:41,103.61898,20,u,2.25,3.10,GTC/ULTRACAM,  
2022-12-20 02:12:41,103.61898,20,g,1.83,1.13,GTC/ULTRACAM,  
2022-12-20 02:12:41,103.61898,20,r,0.57,1.50,GTC/ULTRACAM,  
2022-12-20 02:13:01,103.61921,20,u,-0.31,2.68,GTC/ULTRACAM,  
2022-12-20 02:13:01,103.61921,20,g,-0.17,1.16,GTC/ULTRACAM,  
2022-12-20 02:13:01,103.61921,20,r,-0.02,1.45,GTC/ULTRACAM,  
2022-12-20 02:13:22,103.61945,20,u,2.85,2.82,GTC/ULTRACAM,  
2022-12-20 02:13:22,103.61945,20,g,0.39,1.08,GTC/ULTRACAM,  
2022-12-20 02:13:22,103.61945,20,r,1.99,1.54,GTC/ULTRACAM,  
2022-12-20 02:13:42,103.61968,20,u,-0.97,2.94,GTC/ULTRACAM,  
2022-12-20 02:13:42,103.61968,20,g,-0.12,1.18,GTC/ULTRACAM,  
2022-12-20 02:13:42,103.61968,20,r,-0.36,1.54,GTC/ULTRACAM,  
2022-12-20 02:14:02,103.61991,20,r,2.09,1.62,GTC/ULTRACAM,  
2022-12-20 02:14:02,103.61991,20,u,5.27,3.43,GTC/ULTRACAM,  
2022-12-20 02:14:02,103.61991,20,g,-0.37,1.16,GTC/ULTRACAM,  
2022-12-20 02:14:21,103.62014,20,u,6.05,2.94,GTC/ULTRACAM,  
2022-12-20 02:14:21,103.62014,20,g,0.95,1.09,GTC/ULTRACAM,  
2022-12-20 02:14:21,103.62014,20,r,3.73,1.64,GTC/ULTRACAM,  
2022-12-20 02:14:41,103.62037,20,u,1.57,2.92,GTC/ULTRACAM,  
2022-12-20 02:14:41,103.62037,20,g,1.69,1.13,GTC/ULTRACAM,  
2022-12-20 02:14:41,103.62037,20,r,-0.31,1.46,GTC/ULTRACAM,  
2022-12-20 02:15:01,103.62060,20,u,-0.10,2.97,GTC/ULTRACAM,  
2022-12-20 02:15:01,103.62060,20,g,-0.60,1.02,GTC/ULTRACAM,  
2022-12-20 02:15:01,103.62060,20,r,-0.16,1.50,GTC/ULTRACAM,  
2022-12-20 02:15:22,103.62084,20,u,4.22,2.63,GTC/ULTRACAM,  
2022-12-20 02:15:22,103.62084,20,g,1.13,1.09,GTC/ULTRACAM,  
2022-12-20 02:15:22,103.62084,20,r,-0.36,1.49,GTC/ULTRACAM,  
2022-12-20 02:15:42,103.62107,20,r,-0.34,1.43,GTC/ULTRACAM,  
2022-12-20 02:15:42,103.62107,20,u,2.63,3.00,GTC/ULTRACAM,  
2022-12-20 02:15:42,103.62107,20,g,0.17,1.24,GTC/ULTRACAM,  
2022-12-20 02:16:02,103.62130,20,u,1.58,2.95,GTC/ULTRACAM,  
2022-12-20 02:16:02,103.62130,20,g,0.55,1.22,GTC/ULTRACAM,  
2022-12-20 02:16:02,103.62130,20,r,1.51,1.51,GTC/ULTRACAM,  
2022-12-20 02:16:22,103.62153,20,u,0.77,2.60,GTC/ULTRACAM,  
2022-12-20 02:16:22,103.62153,20,g,-0.66,1.07,GTC/ULTRACAM,  
